file_id,CHLF,CHLU,CPHL,FID,url,size,site_code,cruise_id,station,time_coverage_start,time_coverage_end,geospatial_lon_max,geospatial_lat_max,geospatial_vertical_min,geospatial_vertical_max,geom,instrument
1,46,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5fe7,IMOS/ANMN/NRS/NRSESP/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20090224T001400Z_NRSESP_FV01_161.0-1-SBE19plus-46_C-20140131T033038Z.nc,190982,NRSESP,161.0,1,2009-02-24T09:16:07Z,2009-02-24T09:16:07Z,121.85,-33.93,1,46,POINT (-33.93 121.85),Seabird SBE19plus
2,48,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5fe8,IMOS/ANMN/NRS/NRSESP/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20090512T043000Z_NRSESP_FV01_4000.0-1-SBE19plus-48_C-20140131T033052Z.nc,190981,NRSESP,4000.0,1,2009-05-12T08:55:14Z,2009-05-12T08:55:14Z,121.85,-33.933,1,48,POINT (-33.9329666667 121.85),Seabird SBE19plus
3,46,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5fe9,IMOS/ANMN/NRS/NRSESP/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20090623T023000Z_NRSESP_FV01_4004.0-1-SBE19plus-47_C-20140131T033104Z.nc,190982,NRSESP,4004.0,1,2009-06-23T09:05:23Z,2009-06-23T09:05:23Z,121.85,-33.93,2,47,POINT (-33.93 121.85),Seabird SBE19plus
4,48,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5fea,IMOS/ANMN/NRS/NRSESP/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20090917T014000Z_NRSESP_FV01_4008.0-1-SBE19plus-48_C-20140131T033116Z.nc,190983,NRSESP,4008.0,1,2009-09-17T08:24:34Z,2009-09-17T08:24:34Z,121.85,-33.93,1,48,POINT (-33.93 121.85),Seabird SBE19plus
5,42,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5feb,IMOS/ANMN/NRS/NRSESP/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20091216T023000Z_NRSESP_FV01_4010.0-1-SBE19plus-42_C-20140131T033128Z.nc,190982,NRSESP,4010.0,1,2009-12-16T04:48:29Z,2009-12-16T04:48:29Z,121.85,-33.93,1,42,POINT (-33.93 121.85),Seabird SBE19plus
6,39,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5fec,IMOS/ANMN/NRS/NRSESP/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20100322T020000Z_NRSESP_FV01_4011.0-1-SBE19plus-48_C-20140131T033139Z.nc,190973,NRSESP,4011.0,1,2010-03-22T05:19:02Z,2010-03-22T05:19:02Z,121.85,-33.93,10,48,POINT (-33.93 121.85),Seabird SBE19plus
7,43,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5fed,IMOS/ANMN/NRS/NRSESP/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20100629T022000Z_NRSESP_FV01_4013.0-1-SBE19plus-44_C-20140131T033151Z.nc,190982,NRSESP,4013.0,1,2010-06-29T06:59:51Z,2010-06-29T06:59:51Z,121.85,-33.93,2,44,POINT (-33.93 121.85),Seabird SBE19plus
8,52,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5fee,IMOS/ANMN/NRS/NRSESP/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20101013T045100Z_NRSESP_FV01_4014.0-1-SBE19plus-52_C-20140131T033203Z.nc,190981,NRSESP,4014.0,1,2010-10-13T04:52:14Z,2010-10-13T04:52:14Z,121.85,-33.93,1,52,POINT (-33.93 121.85),Seabird SBE19plus
9,41,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5fef,IMOS/ANMN/NRS/NRSESP/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20110120T013400Z_NRSESP_FV01_4016.0-1-SBE19plus-41_C-20140131T033215Z.nc,190981,NRSESP,4016.0,1,2011-01-20T01:35:51Z,2011-01-20T01:35:51Z,121.85,-33.93,1,41,POINT (-33.93 121.85),Seabird SBE19plus
10,50,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5ff0,IMOS/ANMN/NRS/NRSESP/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20110512T023500Z_NRSESP_FV01_4018.0-1-SBE19plus-51_C-20140131T033227Z.nc,190981,NRSESP,4018.0,1,2011-05-12T02:37:02Z,2011-05-12T02:37:02Z,121.85,-33.93,2,51,POINT (-33.93 121.85),Seabird SBE19plus
11,48,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5ff1,IMOS/ANMN/NRS/NRSESP/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20110818T025600Z_NRSESP_FV01_4019.0-1-SBE19plus-50_C-20140131T033239Z.nc,190980,NRSESP,4019.0,1,2011-08-18T02:55:56Z,2011-08-18T02:55:56Z,121.85,-33.93,3,50,POINT (-33.93 121.85),Seabird SBE19plus
12,43,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5ff2,IMOS/ANMN/NRS/NRSESP/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20111130T070500Z_NRSESP_FV01_4020.0-1-SBE19plus-43_C-20140131T033251Z.nc,190982,NRSESP,4020.0,1,2011-11-30T07:07:41Z,2011-11-30T07:07:41Z,121.85,-33.93,1,43,POINT (-33.93 121.85),Seabird SBE19plus
13,44,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5ff3,IMOS/ANMN/NRS/NRSESP/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20120229T021500Z_NRSESP_FV01_4021.0-1-SBE19plus-45_C-20140131T033302Z.nc,190982,NRSESP,4021.0,1,2012-02-29T02:18:42Z,2012-02-29T02:18:42Z,121.85,-33.93,2,45,POINT (-33.93 121.85),Seabird SBE19plus
14,50,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5ff4,IMOS/ANMN/NRS/NRSESP/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20120309T014500Z_NRSESP_FV01_4022.0-1-SBE19plus-51_C-20140131T034938Z.nc,190973,NRSESP,4022.0,1,2012-03-09T01:48:37Z,2012-03-09T01:48:37Z,121.85,-33.93,2,51,POINT (-33.93 121.85),Seabird SBE19plus
15,43,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5ff5,IMOS/ANMN/NRS/NRSESP/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20120621T015600Z_NRSESP_FV01_4023.0-1-SBE19plus-43_C-20140131T033321Z.nc,190982,NRSESP,4023.0,1,2012-06-12T01:58:10Z,2012-06-12T01:58:10Z,121.85,-33.93,1,43,POINT (-33.93 121.85),Seabird SBE19plus
16,49,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5ff6,IMOS/ANMN/NRS/NRSESP/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20120910T054200Z_NRSESP_FV01_4024.0-1-SBE19plus-49_C-20140131T033333Z.nc,190983,NRSESP,4024.0,1,2012-09-10T05:43:47Z,2012-09-10T05:43:47Z,121.85,-33.9317,1,49,POINT (-33.9316666667 121.85),Seabird SBE19plus
17,47,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5ff7,IMOS/ANMN/NRS/NRSESP/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20121212T021700Z_NRSESP_FV01_4025.0-1-SBE19plus-47_C-20140131T033344Z.nc,190982,NRSESP,4025.0,1,2012-12-12T02:15:43Z,2012-12-12T02:15:43Z,121.85,-33.933,1,47,POINT (-33.9329666667 121.85),Seabird SBE19plus
18,48,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5ff8,IMOS/ANMN/NRS/NRSESP/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20130314T015100Z_NRSESP_FV01_4026.0-1-SBE19plus-48_C-20140131T035252Z.nc,190973,NRSESP,4026.0,1,2013-03-14T01:53:44Z,2013-03-14T01:53:44Z,121.85,-33.9333,1,48,POINT (-33.9333333333 121.85),Seabird SBE19plus
19,51,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5ff9,IMOS/ANMN/NRS/NRSESP/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20130725T022400Z_NRSESP_FV01_4027.0-1-SBE19plus-51_C-20140131T035304Z.nc,190982,NRSESP,4027.0,1,2013-07-25T02:25:43Z,2013-07-25T02:25:43Z,121.85,-33.9333,1,51,POINT (-33.9333333333 121.85),Seabird SBE19plus
20,53,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6091,IMOS/ANMN/NRS/NRSNIN/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20110209T030000Z_NRSNIN_FV01_5001.0-1-SBE19plus-53_C-20140211T085905Z.nc,190985,NRSNIN,5001.0,1,2011-02-09T03:00:55Z,2011-02-09T03:00:55Z,113.95,-21.87,1,53,POINT (-21.87 113.95),Seabird SBE19plus
34,48,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_617d,IMOS/ANMN/NRS/NRSROT/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20100924T042200Z_NRSROT_FV01_3019.0-1-SBE19plus-48_C-20140130T092013Z.nc,190982,NRSROT,3019.0,1,2010-09-24T04:46:41Z,2010-09-24T04:46:41Z,115.4,-32,1,48,POINT (-32 115.4),Seabird SBE19plus
35,46,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_617e,IMOS/ANMN/NRS/NRSROT/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20101124T033000Z_NRSROT_FV01_3025.0-1-SBE19plus-46_C-20140130T092025Z.nc,190971,NRSROT,3025.0,1,2010-11-24T03:33:18Z,2010-11-24T03:33:18Z,115.4,-32,1,46,POINT (-32 115.4),Seabird SBE19plus
36,48,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_617f,IMOS/ANMN/NRS/NRSROT/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20101215T025300Z_NRSROT_FV01_3026.0-1-SBE19plus-48_C-20140130T092038Z.nc,190971,NRSROT,3026.0,1,2010-12-15T02:53:44Z,2010-12-15T02:53:44Z,115.4,-32,1,48,POINT (-32 115.4),Seabird SBE19plus
37,43,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6180,IMOS/ANMN/NRS/NRSROT/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20110125T014100Z_NRSROT_FV01_3027.0-1-SBE19plus-48_C-20140130T092050Z.nc,190974,NRSROT,3027.0,1,2011-01-25T01:42:28Z,2011-01-25T01:42:28Z,115.4,-32,6,48,POINT (-32 115.4),Seabird SBE19plus
38,45,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6181,IMOS/ANMN/NRS/NRSROT/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20110224T015500Z_NRSROT_FV01_3029.0-1-SBE19plus-47_C-20140130T092102Z.nc,190971,NRSROT,3029.0,1,2011-02-24T01:56:19Z,2011-02-24T01:56:19Z,115.4,-32,3,47,POINT (-32 115.4),Seabird SBE19plus
39,49,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6182,IMOS/ANMN/NRS/NRSROT/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20110324T041800Z_NRSROT_FV01_3031.0-1-SBE19plus-49_C-20140130T092114Z.nc,190982,NRSROT,3031.0,1,2011-03-24T04:20:05Z,2011-03-24T04:20:05Z,115.4,-32,1,49,POINT (-32 115.4),Seabird SBE19plus
69,43,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_61a0,IMOS/ANMN/NRS/NRSROT/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20140519T044400Z_NRSROT_FV01_3071.0-1-SBE19plus-44_C-20140523T073311Z.nc,190976,NRSROT,3071.0,1,2014-05-19T04:46:39Z,2014-05-19T04:46:39Z,115.4167,-32,2,44,POINT (-32.0000016667 115.4166666667),Seabird SBE19plus
72,0,0,44,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6178,IMOS/ANMN/NRS/NRSROT/Biogeochem_profiles/IMOS_ANMN-NRS_ACEKOSTUZ_20111221T075200Z_NRSROT_FV01_1020.0-1-XRX-620-44_C-20140130T092250Z.nc,217073,NRSROT,1020.0,1,2011-12-21T07:53:11Z,2011-12-21T07:53:11Z,115.4,-32,1,44,POINT (-32 115.4),RBR XR620
73,0,0,46,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5ebb,IMOS/ANMN/NRS/NRSROT/Biogeochem_profiles/IMOS_ANMN-NRS_ACEKOSTUZ_20120221T020500Z_NRSROT_FV01_3042.0-1-XRX-620-46_C-20140130T092315Z.nc,217073,NRSROT,3042.0,1,2012-02-21T02:06:00Z,2012-02-21T02:06:00Z,115.4,-32,1,46,POINT (-32 115.4),RBR XR620
74,0,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6179,IMOS/ANMN/NRS/NRSROT/Biogeochem_profiles/IMOS_ANMN-NRS_ACEOSTZ_20120504T052600Z_NRSROT_FV01_3045.0-1-XRX-620-47_C-20140130T092351Z.nc,192275,NRSROT,3045.0,1,2012-05-04T05:26:42Z,2012-05-04T05:26:42Z,115.4,-32,1,47,POINT (-32 115.4),RBR XR620
75,0,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_617a,IMOS/ANMN/NRS/NRSROT/Biogeochem_profiles/IMOS_ANMN-NRS_ACEOSTZ_20120824T040000Z_NRSROT_FV01_3049.0-1-XRX-620-47_C-20140130T092415Z.nc,192278,NRSROT,3049.0,1,2012-08-24T04:03:23Z,2012-08-24T04:03:23Z,115.41,-32.0001,1,47,POINT (-32.0001 115.41),RBR XR620
177,41,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_617b,IMOS/ANMN/NRS/NRSROT/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20100617T060500Z_NRSROT_FV01_3016.0-1-SBE19plus-41_C-20150130T040647Z.nc,190981,NRSROT,3016.0,1,2010-06-17T06:06:34Z,2010-06-17T06:06:34Z,115.4,-32,1,41,POINT (-32 115.4),Seabird SBE19plus
179,40,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_617c,IMOS/ANMN/NRS/NRSROT/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20100820T063200Z_NRSROT_FV01_3018.0-1-SBE19plus-40_C-20150130T041505Z.nc,190973,NRSROT,3018.0,1,2010-08-20T06:33:16Z,2010-08-20T06:33:16Z,115.4,-32,1,40,POINT (-32 115.4),Seabird SBE19plus
181,21,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5eeb,IMOS/ANMN/NRS/NRSDAR/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20120114T183203Z_NRSDAR_FV01_Profile-SBE19plus_C-20150416T033853Z.nc,133486,NRSDAR,005454,NRS BGC CTD,2012-01-14T18:32:03Z,2012-01-14T18:32:03Z,130.6974,-12.3372,0.99,20.88,POINT (-12.3372 130.6974),SEABIRD CTD - SBE19PLUS V2 SEACAT
182,13,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5eec,IMOS/ANMN/NRS/NRSDAR/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20120114T193211Z_NRSDAR_FV01_Profile-SBE19plus_C-20150416T033854Z.nc,133486,NRSDAR,005454,NRS BGC CTD,2012-01-14T19:32:11Z,2012-01-14T19:32:11Z,130.6974,-12.3372,7.95,19.89,POINT (-12.3372 130.6974),SEABIRD CTD - SBE19PLUS V2 SEACAT
183,21,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5eed,IMOS/ANMN/NRS/NRSDAR/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20120114T203137Z_NRSDAR_FV01_Profile-SBE19plus_C-20150416T033854Z.nc,133486,NRSDAR,005454,NRS BGC CTD,2012-01-14T20:31:37Z,2012-01-14T20:31:37Z,130.6974,-12.3372,0.99,20.88,POINT (-12.3372 130.6974),SEABIRD CTD - SBE19PLUS V2 SEACAT
184,22,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5eee,IMOS/ANMN/NRS/NRSDAR/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20120114T213139Z_NRSDAR_FV01_Profile-SBE19plus_C-20150416T033855Z.nc,133496,NRSDAR,005454,NRS BGC CTD,2012-01-14T21:31:39Z,2012-01-14T21:31:39Z,130.6974,-12.3372,1,21.87,POINT (-12.3372 130.6974),SEABIRD CTD - SBE19PLUS V2 SEACAT
185,21,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5eef,IMOS/ANMN/NRS/NRSDAR/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20120114T223238Z_NRSDAR_FV01_Profile-SBE19plus_C-20150416T033856Z.nc,133486,NRSDAR,005454,NRS BGC CTD,2012-01-14T22:32:38Z,2012-01-14T22:32:38Z,130.6974,-12.3372,0.99,20.88,POINT (-12.3372 130.6974),SEABIRD CTD - SBE19PLUS V2 SEACAT
186,23,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5fa6,IMOS/ANMN/NRS/NRSDAR/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20120114T233145Z_NRSDAR_FV01_Profile-SBE19plus_C-20150416T033856Z.nc,133496,NRSDAR,005454,NRS BGC CTD,2012-01-14T23:31:45Z,2012-01-14T23:31:45Z,130.6974,-12.3372,0.99,22.87,POINT (-12.3372 130.6974),SEABIRD CTD - SBE19PLUS V2 SEACAT
187,20,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5fa7,IMOS/ANMN/NRS/NRSDAR/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20120115T003338Z_NRSDAR_FV01_Profile-SBE19plus_C-20150416T033857Z.nc,133486,NRSDAR,005454,NRS BGC CTD,2012-01-15T00:33:38Z,2012-01-15T00:33:38Z,130.6974,-12.3372,3.98,22.87,POINT (-12.3372 130.6974),SEABIRD CTD - SBE19PLUS V2 SEACAT
188,21,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5fa8,IMOS/ANMN/NRS/NRSDAR/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20120115T013148Z_NRSDAR_FV01_Profile-SBE19plus_C-20150416T033858Z.nc,133486,NRSDAR,005454,NRS BGC CTD,2012-01-15T01:31:48Z,2012-01-15T01:31:48Z,130.6974,-12.3372,1.99,21.87,POINT (-12.3372 130.6974),SEABIRD CTD - SBE19PLUS V2 SEACAT
189,20,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5fa9,IMOS/ANMN/NRS/NRSDAR/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20120115T023211Z_NRSDAR_FV01_Profile-SBE19plus_C-20150416T033858Z.nc,133486,NRSDAR,005454,NRS BGC CTD,2012-01-15T02:32:11Z,2012-01-15T02:32:11Z,130.6974,-12.3372,0.99,19.88,POINT (-12.3372 130.6974),SEABIRD CTD - SBE19PLUS V2 SEACAT
190,13,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5faa,IMOS/ANMN/NRS/NRSDAR/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20120115T043158Z_NRSDAR_FV01_Profile-SBE19plus_C-20150416T033851Z.nc,133487,NRSDAR,005454,NRS BGC CTD,2012-01-15T04:31:58Z,2012-01-15T04:31:58Z,130.6974,-12.3372,5.97,17.9,POINT (-12.3372 130.6974),SEABIRD CTD - SBE19PLUS V2 SEACAT
191,20,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5fab,IMOS/ANMN/NRS/NRSDAR/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20120115T053153Z_NRSDAR_FV01_Profile-SBE19plus_C-20150416T033852Z.nc,133497,NRSDAR,005454,NRS BGC CTD,2012-01-15T05:31:53Z,2012-01-15T05:31:53Z,130.6974,-12.3372,0.99,19.89,POINT (-12.3372 130.6974),SEABIRD CTD - SBE19PLUS V2 SEACAT
192,20,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5fac,IMOS/ANMN/NRS/NRSDAR/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20120115T063146Z_NRSDAR_FV01_Profile-SBE19plus_C-20150416T033852Z.nc,133487,NRSDAR,005454,NRS BGC CTD,2012-01-15T06:31:46Z,2012-01-15T06:31:46Z,130.6974,-12.3372,0.99,19.89,POINT (-12.3372 130.6974),SEABIRD CTD - SBE19PLUS V2 SEACAT
193,20,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5faf,IMOS/ANMN/NRS/NRSDAR/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20130617T080436Z_NRSDAR_FV01_Profile-SBE19plus_C-20150416T230546Z.nc,133606,NRSDAR,005756,NRS BGC CTD,2013-06-17T08:04:36Z,2013-06-17T08:04:36Z,130.6974,-12.3372,0.99,19.88,POINT (-12.3372 130.6974),SEABIRD CTD - SBE19PLUS V2 SEACAT
194,20,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5fb0,IMOS/ANMN/NRS/NRSDAR/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20130617T090324Z_NRSDAR_FV01_Profile-SBE19plus_C-20150416T230547Z.nc,133610,NRSDAR,005756,NRS BGC CTD,2013-06-17T09:03:24Z,2013-06-17T09:03:24Z,130.6974,-12.3372,0.99,19.88,POINT (-12.3372 130.6974),SEABIRD CTD - SBE19PLUS V2 SEACAT
195,20,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5fb1,IMOS/ANMN/NRS/NRSDAR/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20130617T100440Z_NRSDAR_FV01_Profile-SBE19plus_C-20150416T230548Z.nc,133610,NRSDAR,005756,NRS BGC CTD,2013-06-17T10:04:40Z,2013-06-17T10:04:40Z,130.6974,-12.3372,0.99,19.88,POINT (-12.3372 130.6974),SEABIRD CTD - SBE19PLUS V2 SEACAT
196,21,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5fb2,IMOS/ANMN/NRS/NRSDAR/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20130617T110021Z_NRSDAR_FV01_Profile-SBE19plus_C-20150416T230548Z.nc,133610,NRSDAR,005756,NRS BGC CTD,2013-06-17T11:00:21Z,2013-06-17T11:00:21Z,130.6974,-12.3372,0.99,20.87,POINT (-12.3372 130.6974),SEABIRD CTD - SBE19PLUS V2 SEACAT
197,21,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5fb3,IMOS/ANMN/NRS/NRSDAR/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20130617T113130Z_NRSDAR_FV01_Profile-SBE19plus_C-20150416T230549Z.nc,133606,NRSDAR,005756,NRS BGC CTD,2013-06-17T11:31:30Z,2013-06-17T11:31:30Z,130.6974,-12.3372,0.99,20.87,POINT (-12.3372 130.6974),SEABIRD CTD - SBE19PLUS V2 SEACAT
198,21,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5fb4,IMOS/ANMN/NRS/NRSDAR/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20130617T120428Z_NRSDAR_FV01_Profile-SBE19plus_C-20150416T230550Z.nc,133610,NRSDAR,005756,NRS BGC CTD,2013-06-17T12:04:28Z,2013-06-17T12:04:28Z,130.6974,-12.3372,0.99,20.87,POINT (-12.3372 130.6974),SEABIRD CTD - SBE19PLUS V2 SEACAT
199,22,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5ee9,IMOS/ANMN/NRS/NRSDAR/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20130617T130019Z_NRSDAR_FV01_Profile-SBE19plus_C-20150416T230550Z.nc,133610,NRSDAR,005756,NRS BGC CTD,2013-06-17T13:00:19Z,2013-06-17T13:00:19Z,130.6974,-12.3372,0.99,21.87,POINT (-12.3372 130.6974),SEABIRD CTD - SBE19PLUS V2 SEACAT
200,21,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5fb5,IMOS/ANMN/NRS/NRSDAR/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20130617T140334Z_NRSDAR_FV01_Profile-SBE19plus_C-20150416T230551Z.nc,133610,NRSDAR,005756,NRS BGC CTD,2013-06-17T14:03:34Z,2013-06-17T14:03:34Z,130.6974,-12.3372,0.99,20.87,POINT (-12.3372 130.6974),SEABIRD CTD - SBE19PLUS V2 SEACAT
201,22,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5fb6,IMOS/ANMN/NRS/NRSDAR/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20130617T150039Z_NRSDAR_FV01_Profile-SBE19plus_C-20150416T230552Z.nc,133606,NRSDAR,005756,NRS BGC CTD,2013-06-17T15:00:39Z,2013-06-17T15:00:39Z,130.6974,-12.3372,0.99,21.87,POINT (-12.3372 130.6974),SEABIRD CTD - SBE19PLUS V2 SEACAT
202,22,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5fb7,IMOS/ANMN/NRS/NRSDAR/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20130617T160432Z_NRSDAR_FV01_Profile-SBE19plus_C-20150416T230552Z.nc,133610,NRSDAR,005756,NRS BGC CTD,2013-06-17T16:04:32Z,2013-06-17T16:04:32Z,130.6974,-12.3372,0.99,21.87,POINT (-12.3372 130.6974),SEABIRD CTD - SBE19PLUS V2 SEACAT
203,22,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5fb8,IMOS/ANMN/NRS/NRSDAR/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20130617T170013Z_NRSDAR_FV01_Profile-SBE19plus_C-20150416T230553Z.nc,133610,NRSDAR,005756,NRS BGC CTD,2013-06-17T17:00:13Z,2013-06-17T17:00:13Z,130.6974,-12.3372,0.99,21.87,POINT (-12.3372 130.6974),SEABIRD CTD - SBE19PLUS V2 SEACAT
204,21,0,0,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5fb9,IMOS/ANMN/NRS/NRSDAR/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20130617T180001Z_NRSDAR_FV01_Profile-SBE19plus_C-20150416T230554Z.nc,133610,NRSDAR,005756,NRS BGC CTD,2013-06-17T18:00:01Z,2013-06-17T18:00:01Z,130.6974,-12.3372,0.99,20.87,POINT (-12.3372 130.6974),SEABIRD CTD - SBE19PLUS V2 SEACAT
